,BEGIN_POST,END_POST,crash_num,crash,month,day,hour,min,zone_id
619,14.0,17.0,1,yes,2,18,9,45,5463.0
619,14.0,17.0,1,yes,2,18,9,45,5539.0
619,14.0,17.0,1,yes,2,18,9,45,5540.0
619,14.0,17.0,1,yes,2,18,9,45,5542.0
619,14.0,17.0,1,yes,2,18,9,45,5623.0
619,14.0,17.0,1,yes,2,18,9,45,5626.0
619,14.0,17.0,1,yes,2,18,9,45,5630.0
619,14.0,17.0,1,yes,2,18,9,45,5633.0
619,14.0,17.0,1,yes,2,18,9,45,5637.0
619,14.0,17.0,1,yes,2,18,9,45,14393.0
619,14.0,17.0,1,yes,2,18,9,45,16103.0
619,14.0,17.0,1,yes,2,18,9,45,16116.0
619,14.0,17.0,1,yes,2,18,9,45,16316.0
619,14.0,17.0,1,yes,2,18,9,45,4026.0
619,14.0,17.0,1,yes,2,18,9,45,5271.0
619,14.0,17.0,1,yes,2,18,9,45,5272.0
619,14.0,17.0,1,yes,2,18,9,45,5462.0
619,14.0,17.0,1,yes,2,18,9,45,5538.0
619,14.0,17.0,1,yes,2,18,9,45,5541.0
619,14.0,17.0,1,yes,2,18,9,45,5543.0
619,14.0,17.0,1,yes,2,18,9,45,5624.0
619,14.0,17.0,1,yes,2,18,9,45,5625.0
619,14.0,17.0,1,yes,2,18,9,45,5629.0
619,14.0,17.0,1,yes,2,18,9,45,5634.0
619,14.0,17.0,1,yes,2,18,9,45,5638.0
619,14.0,17.0,1,yes,2,18,9,45,14389.0
619,14.0,17.0,1,yes,2,18,9,45,14775.0
619,14.0,17.0,1,yes,2,18,9,45,16102.0
619,14.0,17.0,1,yes,2,18,9,45,16117.0
619,14.0,17.0,1,yes,2,18,9,45,16315.0
619,14.0,17.0,1,yes,2,18,9,45,6740.0
619,14.0,17.0,1,yes,2,18,9,45,6947.0
619,14.0,17.0,1,yes,2,18,9,45,8296.0
619,14.0,17.0,1,yes,2,18,9,45,8297.0
619,14.0,17.0,1,yes,2,18,9,45,8301.0
619,14.0,17.0,1,yes,2,18,9,45,8302.0
619,14.0,17.0,1,yes,2,18,9,45,8303.0
619,14.0,17.0,1,yes,2,18,9,45,8327.0
619,14.0,17.0,1,yes,2,18,9,45,8328.0
619,14.0,17.0,1,yes,2,18,9,45,8331.0
619,14.0,17.0,1,yes,2,18,9,45,8332.0
619,14.0,17.0,1,yes,2,18,9,45,8341.0
619,14.0,17.0,1,yes,2,18,9,45,8342.0
619,14.0,17.0,1,yes,2,18,9,45,11294.0
619,14.0,17.0,1,yes,2,18,9,45,6094.0
619,14.0,17.0,1,yes,2,18,9,45,6602.0
619,14.0,17.0,1,yes,2,18,9,45,6739.0
619,14.0,17.0,1,yes,2,18,9,45,7054.0
619,14.0,17.0,1,yes,2,18,9,45,8329.0
619,14.0,17.0,1,yes,2,18,9,45,8330.0
619,14.0,17.0,1,yes,2,18,9,45,8336.0
619,14.0,17.0,1,yes,2,18,9,45,8337.0
619,14.0,17.0,1,yes,2,18,9,45,8344.0
619,14.0,17.0,1,yes,2,18,9,45,8345.0
619,14.0,17.0,1,yes,2,18,9,45,11293.0
619,14.0,17.0,1,yes,2,18,9,45,11452.0
619,14.0,17.0,1,yes,2,18,9,45,11504.0
620,14.0,17.0,1,yes,3,15,17,7,6371.0
620,14.0,17.0,1,yes,3,15,17,7,5911.0
620,14.0,17.0,1,yes,3,15,17,7,4027.0
620,14.0,17.0,1,yes,3,15,17,7,5463.0
620,14.0,17.0,1,yes,3,15,17,7,5539.0
620,14.0,17.0,1,yes,3,15,17,7,5540.0
620,14.0,17.0,1,yes,3,15,17,7,5542.0
620,14.0,17.0,1,yes,3,15,17,7,5623.0
620,14.0,17.0,1,yes,3,15,17,7,5626.0
620,14.0,17.0,1,yes,3,15,17,7,5630.0
620,14.0,17.0,1,yes,3,15,17,7,5633.0
620,14.0,17.0,1,yes,3,15,17,7,5637.0
620,14.0,17.0,1,yes,3,15,17,7,14393.0
620,14.0,17.0,1,yes,3,15,17,7,16103.0
620,14.0,17.0,1,yes,3,15,17,7,16116.0
620,14.0,17.0,1,yes,3,15,17,7,16316.0
620,14.0,17.0,1,yes,3,15,17,7,4026.0
620,14.0,17.0,1,yes,3,15,17,7,5271.0
620,14.0,17.0,1,yes,3,15,17,7,5272.0
620,14.0,17.0,1,yes,3,15,17,7,5462.0
620,14.0,17.0,1,yes,3,15,17,7,5538.0
620,14.0,17.0,1,yes,3,15,17,7,5541.0
620,14.0,17.0,1,yes,3,15,17,7,5543.0
620,14.0,17.0,1,yes,3,15,17,7,5624.0
620,14.0,17.0,1,yes,3,15,17,7,5625.0
620,14.0,17.0,1,yes,3,15,17,7,5629.0
620,14.0,17.0,1,yes,3,15,17,7,5634.0
620,14.0,17.0,1,yes,3,15,17,7,5638.0
620,14.0,17.0,1,yes,3,15,17,7,14389.0
620,14.0,17.0,1,yes,3,15,17,7,14775.0
620,14.0,17.0,1,yes,3,15,17,7,16102.0
620,14.0,17.0,1,yes,3,15,17,7,16117.0
620,14.0,17.0,1,yes,3,15,17,7,16315.0
620,14.0,17.0,1,yes,3,15,17,7,6740.0
620,14.0,17.0,1,yes,3,15,17,7,6947.0
620,14.0,17.0,1,yes,3,15,17,7,8296.0
620,14.0,17.0,1,yes,3,15,17,7,8297.0
620,14.0,17.0,1,yes,3,15,17,7,8301.0
620,14.0,17.0,1,yes,3,15,17,7,8302.0
620,14.0,17.0,1,yes,3,15,17,7,8303.0
620,14.0,17.0,1,yes,3,15,17,7,8327.0
620,14.0,17.0,1,yes,3,15,17,7,8328.0
620,14.0,17.0,1,yes,3,15,17,7,8331.0
620,14.0,17.0,1,yes,3,15,17,7,8332.0
620,14.0,17.0,1,yes,3,15,17,7,8341.0
620,14.0,17.0,1,yes,3,15,17,7,8342.0
620,14.0,17.0,1,yes,3,15,17,7,11294.0
620,14.0,17.0,1,yes,3,15,17,7,6094.0
620,14.0,17.0,1,yes,3,15,17,7,6602.0
620,14.0,17.0,1,yes,3,15,17,7,6739.0
620,14.0,17.0,1,yes,3,15,17,7,7054.0
620,14.0,17.0,1,yes,3,15,17,7,8329.0
620,14.0,17.0,1,yes,3,15,17,7,8330.0
620,14.0,17.0,1,yes,3,15,17,7,8336.0
620,14.0,17.0,1,yes,3,15,17,7,8337.0
620,14.0,17.0,1,yes,3,15,17,7,8344.0
620,14.0,17.0,1,yes,3,15,17,7,8345.0
620,14.0,17.0,1,yes,3,15,17,7,11293.0
620,14.0,17.0,1,yes,3,15,17,7,11452.0
620,14.0,17.0,1,yes,3,15,17,7,11504.0
621,14.0,17.0,1,yes,2,20,21,0,6371.0
621,14.0,17.0,1,yes,2,20,21,0,5911.0
621,14.0,17.0,1,yes,2,20,21,0,4027.0
621,14.0,17.0,1,yes,2,20,21,0,5463.0
621,14.0,17.0,1,yes,2,20,21,0,5539.0
621,14.0,17.0,1,yes,2,20,21,0,5540.0
621,14.0,17.0,1,yes,2,20,21,0,5542.0
621,14.0,17.0,1,yes,2,20,21,0,5623.0
621,14.0,17.0,1,yes,2,20,21,0,5626.0
621,14.0,17.0,1,yes,2,20,21,0,5630.0
621,14.0,17.0,1,yes,2,20,21,0,5633.0
621,14.0,17.0,1,yes,2,20,21,0,5637.0
621,14.0,17.0,1,yes,2,20,21,0,14393.0
621,14.0,17.0,1,yes,2,20,21,0,16103.0
621,14.0,17.0,1,yes,2,20,21,0,16116.0
621,14.0,17.0,1,yes,2,20,21,0,16316.0
621,14.0,17.0,1,yes,2,20,21,0,4026.0
621,14.0,17.0,1,yes,2,20,21,0,5271.0
621,14.0,17.0,1,yes,2,20,21,0,5272.0
621,14.0,17.0,1,yes,2,20,21,0,5462.0
621,14.0,17.0,1,yes,2,20,21,0,5538.0
621,14.0,17.0,1,yes,2,20,21,0,5541.0
621,14.0,17.0,1,yes,2,20,21,0,5543.0
621,14.0,17.0,1,yes,2,20,21,0,5624.0
621,14.0,17.0,1,yes,2,20,21,0,5625.0
621,14.0,17.0,1,yes,2,20,21,0,5629.0
621,14.0,17.0,1,yes,2,20,21,0,5634.0
621,14.0,17.0,1,yes,2,20,21,0,5638.0
621,14.0,17.0,1,yes,2,20,21,0,14389.0
621,14.0,17.0,1,yes,2,20,21,0,14775.0
621,14.0,17.0,1,yes,2,20,21,0,16102.0
621,14.0,17.0,1,yes,2,20,21,0,16117.0
621,14.0,17.0,1,yes,2,20,21,0,16315.0
621,14.0,17.0,1,yes,2,20,21,0,6740.0
621,14.0,17.0,1,yes,2,20,21,0,6947.0
621,14.0,17.0,1,yes,2,20,21,0,8296.0
621,14.0,17.0,1,yes,2,20,21,0,8297.0
621,14.0,17.0,1,yes,2,20,21,0,8301.0
621,14.0,17.0,1,yes,2,20,21,0,8302.0
621,14.0,17.0,1,yes,2,20,21,0,8303.0
621,14.0,17.0,1,yes,2,20,21,0,8327.0
621,14.0,17.0,1,yes,2,20,21,0,8328.0
621,14.0,17.0,1,yes,2,20,21,0,8331.0
621,14.0,17.0,1,yes,2,20,21,0,8332.0
621,14.0,17.0,1,yes,2,20,21,0,8341.0
621,14.0,17.0,1,yes,2,20,21,0,8342.0
621,14.0,17.0,1,yes,2,20,21,0,11294.0
621,14.0,17.0,1,yes,2,20,21,0,6094.0
621,14.0,17.0,1,yes,2,20,21,0,6602.0
621,14.0,17.0,1,yes,2,20,21,0,6739.0
621,14.0,17.0,1,yes,2,20,21,0,7054.0
621,14.0,17.0,1,yes,2,20,21,0,8329.0
621,14.0,17.0,1,yes,2,20,21,0,8330.0
621,14.0,17.0,1,yes,2,20,21,0,8336.0
621,14.0,17.0,1,yes,2,20,21,0,8337.0
621,14.0,17.0,1,yes,2,20,21,0,8344.0
621,14.0,17.0,1,yes,2,20,21,0,8345.0
621,14.0,17.0,1,yes,2,20,21,0,11293.0
621,14.0,17.0,1,yes,2,20,21,0,11452.0
621,14.0,17.0,1,yes,2,20,21,0,11504.0
622,14.0,17.0,1,yes,2,20,6,56,6371.0
622,14.0,17.0,1,yes,2,20,6,56,5911.0
622,14.0,17.0,1,yes,2,20,6,56,4027.0
622,14.0,17.0,1,yes,2,20,6,56,5463.0
622,14.0,17.0,1,yes,2,20,6,56,5539.0
622,14.0,17.0,1,yes,2,20,6,56,5540.0
622,14.0,17.0,1,yes,2,20,6,56,5542.0
622,14.0,17.0,1,yes,2,20,6,56,5623.0
622,14.0,17.0,1,yes,2,20,6,56,5626.0
622,14.0,17.0,1,yes,2,20,6,56,5630.0
622,14.0,17.0,1,yes,2,20,6,56,5633.0
622,14.0,17.0,1,yes,2,20,6,56,5637.0
622,14.0,17.0,1,yes,2,20,6,56,14393.0
622,14.0,17.0,1,yes,2,20,6,56,16103.0
622,14.0,17.0,1,yes,2,20,6,56,16116.0
622,14.0,17.0,1,yes,2,20,6,56,16316.0
622,14.0,17.0,1,yes,2,20,6,56,4026.0
622,14.0,17.0,1,yes,2,20,6,56,5271.0
622,14.0,17.0,1,yes,2,20,6,56,5272.0
622,14.0,17.0,1,yes,2,20,6,56,5462.0
622,14.0,17.0,1,yes,2,20,6,56,5538.0
622,14.0,17.0,1,yes,2,20,6,56,5541.0
622,14.0,17.0,1,yes,2,20,6,56,5543.0
622,14.0,17.0,1,yes,2,20,6,56,5624.0
622,14.0,17.0,1,yes,2,20,6,56,5625.0
622,14.0,17.0,1,yes,2,20,6,56,5629.0
622,14.0,17.0,1,yes,2,20,6,56,5634.0
622,14.0,17.0,1,yes,2,20,6,56,5638.0
622,14.0,17.0,1,yes,2,20,6,56,14389.0
622,14.0,17.0,1,yes,2,20,6,56,14775.0
622,14.0,17.0,1,yes,2,20,6,56,16102.0
622,14.0,17.0,1,yes,2,20,6,56,16117.0
622,14.0,17.0,1,yes,2,20,6,56,16315.0
622,14.0,17.0,1,yes,2,20,6,56,6740.0
622,14.0,17.0,1,yes,2,20,6,56,6947.0
622,14.0,17.0,1,yes,2,20,6,56,8296.0
622,14.0,17.0,1,yes,2,20,6,56,8297.0
622,14.0,17.0,1,yes,2,20,6,56,8301.0
622,14.0,17.0,1,yes,2,20,6,56,8302.0
622,14.0,17.0,1,yes,2,20,6,56,8303.0
622,14.0,17.0,1,yes,2,20,6,56,8327.0
622,14.0,17.0,1,yes,2,20,6,56,8328.0
622,14.0,17.0,1,yes,2,20,6,56,8331.0
622,14.0,17.0,1,yes,2,20,6,56,8332.0
622,14.0,17.0,1,yes,2,20,6,56,8341.0
622,14.0,17.0,1,yes,2,20,6,56,8342.0
622,14.0,17.0,1,yes,2,20,6,56,11294.0
622,14.0,17.0,1,yes,2,20,6,56,6094.0
622,14.0,17.0,1,yes,2,20,6,56,6602.0
622,14.0,17.0,1,yes,2,20,6,56,6739.0
622,14.0,17.0,1,yes,2,20,6,56,7054.0
622,14.0,17.0,1,yes,2,20,6,56,8329.0
622,14.0,17.0,1,yes,2,20,6,56,8330.0
622,14.0,17.0,1,yes,2,20,6,56,8336.0
622,14.0,17.0,1,yes,2,20,6,56,8337.0
622,14.0,17.0,1,yes,2,20,6,56,8344.0
622,14.0,17.0,1,yes,2,20,6,56,8345.0
622,14.0,17.0,1,yes,2,20,6,56,11293.0
622,14.0,17.0,1,yes,2,20,6,56,11452.0
622,14.0,17.0,1,yes,2,20,6,56,11504.0
623,14.0,17.0,1,yes,3,31,18,23,6371.0
623,14.0,17.0,1,yes,3,31,18,23,5911.0
623,14.0,17.0,1,yes,3,31,18,23,4027.0
623,14.0,17.0,1,yes,3,31,18,23,5463.0
623,14.0,17.0,1,yes,3,31,18,23,5539.0
623,14.0,17.0,1,yes,3,31,18,23,5540.0
623,14.0,17.0,1,yes,3,31,18,23,5542.0
623,14.0,17.0,1,yes,3,31,18,23,5623.0
623,14.0,17.0,1,yes,3,31,18,23,5626.0
623,14.0,17.0,1,yes,3,31,18,23,5630.0
623,14.0,17.0,1,yes,3,31,18,23,5633.0
623,14.0,17.0,1,yes,3,31,18,23,5637.0
623,14.0,17.0,1,yes,3,31,18,23,14393.0
623,14.0,17.0,1,yes,3,31,18,23,16103.0
623,14.0,17.0,1,yes,3,31,18,23,16116.0
623,14.0,17.0,1,yes,3,31,18,23,16316.0
623,14.0,17.0,1,yes,3,31,18,23,4026.0
623,14.0,17.0,1,yes,3,31,18,23,5271.0
623,14.0,17.0,1,yes,3,31,18,23,5272.0
623,14.0,17.0,1,yes,3,31,18,23,5462.0
623,14.0,17.0,1,yes,3,31,18,23,5538.0
623,14.0,17.0,1,yes,3,31,18,23,5541.0
623,14.0,17.0,1,yes,3,31,18,23,5543.0
623,14.0,17.0,1,yes,3,31,18,23,5624.0
623,14.0,17.0,1,yes,3,31,18,23,5625.0
623,14.0,17.0,1,yes,3,31,18,23,5629.0
623,14.0,17.0,1,yes,3,31,18,23,5634.0
623,14.0,17.0,1,yes,3,31,18,23,5638.0
623,14.0,17.0,1,yes,3,31,18,23,14389.0
623,14.0,17.0,1,yes,3,31,18,23,14775.0
623,14.0,17.0,1,yes,3,31,18,23,16102.0
623,14.0,17.0,1,yes,3,31,18,23,16117.0
623,14.0,17.0,1,yes,3,31,18,23,16315.0
623,14.0,17.0,1,yes,3,31,18,23,6740.0
623,14.0,17.0,1,yes,3,31,18,23,6947.0
623,14.0,17.0,1,yes,3,31,18,23,8296.0
623,14.0,17.0,1,yes,3,31,18,23,8297.0
623,14.0,17.0,1,yes,3,31,18,23,8301.0
623,14.0,17.0,1,yes,3,31,18,23,8302.0
623,14.0,17.0,1,yes,3,31,18,23,8303.0
623,14.0,17.0,1,yes,3,31,18,23,8327.0
623,14.0,17.0,1,yes,3,31,18,23,8328.0
623,14.0,17.0,1,yes,3,31,18,23,8331.0
623,14.0,17.0,1,yes,3,31,18,23,8332.0
623,14.0,17.0,1,yes,3,31,18,23,8341.0
623,14.0,17.0,1,yes,3,31,18,23,8342.0
623,14.0,17.0,1,yes,3,31,18,23,11294.0
623,14.0,17.0,1,yes,3,31,18,23,6094.0
623,14.0,17.0,1,yes,3,31,18,23,6602.0
623,14.0,17.0,1,yes,3,31,18,23,6739.0
623,14.0,17.0,1,yes,3,31,18,23,7054.0
623,14.0,17.0,1,yes,3,31,18,23,8329.0
623,14.0,17.0,1,yes,3,31,18,23,8330.0
623,14.0,17.0,1,yes,3,31,18,23,8336.0
623,14.0,17.0,1,yes,3,31,18,23,8337.0
623,14.0,17.0,1,yes,3,31,18,23,8344.0
623,14.0,17.0,1,yes,3,31,18,23,8345.0
623,14.0,17.0,1,yes,3,31,18,23,11293.0
623,14.0,17.0,1,yes,3,31,18,23,11452.0
623,14.0,17.0,1,yes,3,31,18,23,11504.0
624,14.0,17.0,1,yes,2,2,19,37,6371.0
624,14.0,17.0,1,yes,2,2,19,37,5911.0
624,14.0,17.0,1,yes,2,2,19,37,4027.0
624,14.0,17.0,1,yes,2,2,19,37,5463.0
624,14.0,17.0,1,yes,2,2,19,37,5539.0
624,14.0,17.0,1,yes,2,2,19,37,5540.0
624,14.0,17.0,1,yes,2,2,19,37,5542.0
624,14.0,17.0,1,yes,2,2,19,37,5623.0
624,14.0,17.0,1,yes,2,2,19,37,5626.0
624,14.0,17.0,1,yes,2,2,19,37,5630.0
624,14.0,17.0,1,yes,2,2,19,37,5633.0
624,14.0,17.0,1,yes,2,2,19,37,5637.0
624,14.0,17.0,1,yes,2,2,19,37,14393.0
624,14.0,17.0,1,yes,2,2,19,37,16103.0
624,14.0,17.0,1,yes,2,2,19,37,16116.0
624,14.0,17.0,1,yes,2,2,19,37,16316.0
624,14.0,17.0,1,yes,2,2,19,37,4026.0
624,14.0,17.0,1,yes,2,2,19,37,5271.0
624,14.0,17.0,1,yes,2,2,19,37,5272.0
624,14.0,17.0,1,yes,2,2,19,37,5462.0
624,14.0,17.0,1,yes,2,2,19,37,5538.0
624,14.0,17.0,1,yes,2,2,19,37,5541.0
624,14.0,17.0,1,yes,2,2,19,37,5543.0
624,14.0,17.0,1,yes,2,2,19,37,5624.0
624,14.0,17.0,1,yes,2,2,19,37,5625.0
624,14.0,17.0,1,yes,2,2,19,37,5629.0
624,14.0,17.0,1,yes,2,2,19,37,5634.0
624,14.0,17.0,1,yes,2,2,19,37,5638.0
624,14.0,17.0,1,yes,2,2,19,37,14389.0
624,14.0,17.0,1,yes,2,2,19,37,14775.0
624,14.0,17.0,1,yes,2,2,19,37,16102.0
624,14.0,17.0,1,yes,2,2,19,37,16117.0
624,14.0,17.0,1,yes,2,2,19,37,16315.0
624,14.0,17.0,1,yes,2,2,19,37,6740.0
624,14.0,17.0,1,yes,2,2,19,37,6947.0
624,14.0,17.0,1,yes,2,2,19,37,8296.0
624,14.0,17.0,1,yes,2,2,19,37,8297.0
624,14.0,17.0,1,yes,2,2,19,37,8301.0
624,14.0,17.0,1,yes,2,2,19,37,8302.0
624,14.0,17.0,1,yes,2,2,19,37,8303.0
624,14.0,17.0,1,yes,2,2,19,37,8327.0
624,14.0,17.0,1,yes,2,2,19,37,8328.0
624,14.0,17.0,1,yes,2,2,19,37,8331.0
624,14.0,17.0,1,yes,2,2,19,37,8332.0
624,14.0,17.0,1,yes,2,2,19,37,8341.0
624,14.0,17.0,1,yes,2,2,19,37,8342.0
624,14.0,17.0,1,yes,2,2,19,37,11294.0
624,14.0,17.0,1,yes,2,2,19,37,6094.0
624,14.0,17.0,1,yes,2,2,19,37,6602.0
624,14.0,17.0,1,yes,2,2,19,37,6739.0
624,14.0,17.0,1,yes,2,2,19,37,7054.0
624,14.0,17.0,1,yes,2,2,19,37,8329.0
624,14.0,17.0,1,yes,2,2,19,37,8330.0
624,14.0,17.0,1,yes,2,2,19,37,8336.0
624,14.0,17.0,1,yes,2,2,19,37,8337.0
624,14.0,17.0,1,yes,2,2,19,37,8344.0
624,14.0,17.0,1,yes,2,2,19,37,8345.0
624,14.0,17.0,1,yes,2,2,19,37,11293.0
624,14.0,17.0,1,yes,2,2,19,37,11452.0
624,14.0,17.0,1,yes,2,2,19,37,11504.0
625,14.0,17.0,1,yes,2,17,13,45,6371.0
625,14.0,17.0,1,yes,2,17,13,45,5911.0
625,14.0,17.0,1,yes,2,17,13,45,4027.0
625,14.0,17.0,1,yes,2,17,13,45,5463.0
625,14.0,17.0,1,yes,2,17,13,45,5539.0
625,14.0,17.0,1,yes,2,17,13,45,5540.0
625,14.0,17.0,1,yes,2,17,13,45,5542.0
625,14.0,17.0,1,yes,2,17,13,45,5623.0
625,14.0,17.0,1,yes,2,17,13,45,5626.0
625,14.0,17.0,1,yes,2,17,13,45,5630.0
625,14.0,17.0,1,yes,2,17,13,45,5633.0
625,14.0,17.0,1,yes,2,17,13,45,5637.0
625,14.0,17.0,1,yes,2,17,13,45,14393.0
625,14.0,17.0,1,yes,2,17,13,45,16103.0
625,14.0,17.0,1,yes,2,17,13,45,16116.0
625,14.0,17.0,1,yes,2,17,13,45,16316.0
625,14.0,17.0,1,yes,2,17,13,45,4026.0
625,14.0,17.0,1,yes,2,17,13,45,5271.0
625,14.0,17.0,1,yes,2,17,13,45,5272.0
625,14.0,17.0,1,yes,2,17,13,45,5462.0
625,14.0,17.0,1,yes,2,17,13,45,5538.0
625,14.0,17.0,1,yes,2,17,13,45,5541.0
625,14.0,17.0,1,yes,2,17,13,45,5543.0
625,14.0,17.0,1,yes,2,17,13,45,5624.0
625,14.0,17.0,1,yes,2,17,13,45,5625.0
625,14.0,17.0,1,yes,2,17,13,45,5629.0
625,14.0,17.0,1,yes,2,17,13,45,5634.0
625,14.0,17.0,1,yes,2,17,13,45,5638.0
625,14.0,17.0,1,yes,2,17,13,45,14389.0
625,14.0,17.0,1,yes,2,17,13,45,14775.0
625,14.0,17.0,1,yes,2,17,13,45,16102.0
625,14.0,17.0,1,yes,2,17,13,45,16117.0
625,14.0,17.0,1,yes,2,17,13,45,16315.0
625,14.0,17.0,1,yes,2,17,13,45,6740.0
625,14.0,17.0,1,yes,2,17,13,45,6947.0
625,14.0,17.0,1,yes,2,17,13,45,8296.0
625,14.0,17.0,1,yes,2,17,13,45,8297.0
625,14.0,17.0,1,yes,2,17,13,45,8301.0
625,14.0,17.0,1,yes,2,17,13,45,8302.0
625,14.0,17.0,1,yes,2,17,13,45,8303.0
625,14.0,17.0,1,yes,2,17,13,45,8327.0
625,14.0,17.0,1,yes,2,17,13,45,8328.0
625,14.0,17.0,1,yes,2,17,13,45,8331.0
625,14.0,17.0,1,yes,2,17,13,45,8332.0
625,14.0,17.0,1,yes,2,17,13,45,8341.0
625,14.0,17.0,1,yes,2,17,13,45,8342.0
625,14.0,17.0,1,yes,2,17,13,45,11294.0
625,14.0,17.0,1,yes,2,17,13,45,6094.0
625,14.0,17.0,1,yes,2,17,13,45,6602.0
625,14.0,17.0,1,yes,2,17,13,45,6739.0
625,14.0,17.0,1,yes,2,17,13,45,7054.0
625,14.0,17.0,1,yes,2,17,13,45,8329.0
625,14.0,17.0,1,yes,2,17,13,45,8330.0
625,14.0,17.0,1,yes,2,17,13,45,8336.0
625,14.0,17.0,1,yes,2,17,13,45,8337.0
625,14.0,17.0,1,yes,2,17,13,45,8344.0
625,14.0,17.0,1,yes,2,17,13,45,8345.0
625,14.0,17.0,1,yes,2,17,13,45,11293.0
625,14.0,17.0,1,yes,2,17,13,45,11452.0
625,14.0,17.0,1,yes,2,17,13,45,11504.0
626,14.0,17.0,1,yes,3,31,6,35,6371.0
626,14.0,17.0,1,yes,3,31,6,35,5911.0
626,14.0,17.0,1,yes,3,31,6,35,4027.0
626,14.0,17.0,1,yes,3,31,6,35,5463.0
626,14.0,17.0,1,yes,3,31,6,35,5539.0
626,14.0,17.0,1,yes,3,31,6,35,5540.0
626,14.0,17.0,1,yes,3,31,6,35,5542.0
626,14.0,17.0,1,yes,3,31,6,35,5623.0
626,14.0,17.0,1,yes,3,31,6,35,5626.0
626,14.0,17.0,1,yes,3,31,6,35,5630.0
626,14.0,17.0,1,yes,3,31,6,35,5633.0
626,14.0,17.0,1,yes,3,31,6,35,5637.0
626,14.0,17.0,1,yes,3,31,6,35,14393.0
626,14.0,17.0,1,yes,3,31,6,35,16103.0
626,14.0,17.0,1,yes,3,31,6,35,16116.0
626,14.0,17.0,1,yes,3,31,6,35,16316.0
626,14.0,17.0,1,yes,3,31,6,35,4026.0
626,14.0,17.0,1,yes,3,31,6,35,5271.0
626,14.0,17.0,1,yes,3,31,6,35,5272.0
626,14.0,17.0,1,yes,3,31,6,35,5462.0
626,14.0,17.0,1,yes,3,31,6,35,5538.0
626,14.0,17.0,1,yes,3,31,6,35,5541.0
626,14.0,17.0,1,yes,3,31,6,35,5543.0
626,14.0,17.0,1,yes,3,31,6,35,5624.0
626,14.0,17.0,1,yes,3,31,6,35,5625.0
626,14.0,17.0,1,yes,3,31,6,35,5629.0
626,14.0,17.0,1,yes,3,31,6,35,5634.0
626,14.0,17.0,1,yes,3,31,6,35,5638.0
626,14.0,17.0,1,yes,3,31,6,35,14389.0
626,14.0,17.0,1,yes,3,31,6,35,14775.0
626,14.0,17.0,1,yes,3,31,6,35,16102.0
626,14.0,17.0,1,yes,3,31,6,35,16117.0
626,14.0,17.0,1,yes,3,31,6,35,16315.0
626,14.0,17.0,1,yes,3,31,6,35,6740.0
626,14.0,17.0,1,yes,3,31,6,35,6947.0
626,14.0,17.0,1,yes,3,31,6,35,8296.0
626,14.0,17.0,1,yes,3,31,6,35,8297.0
626,14.0,17.0,1,yes,3,31,6,35,8301.0
626,14.0,17.0,1,yes,3,31,6,35,8302.0
626,14.0,17.0,1,yes,3,31,6,35,8303.0
626,14.0,17.0,1,yes,3,31,6,35,8327.0
626,14.0,17.0,1,yes,3,31,6,35,8328.0
626,14.0,17.0,1,yes,3,31,6,35,8331.0
626,14.0,17.0,1,yes,3,31,6,35,8332.0
626,14.0,17.0,1,yes,3,31,6,35,8341.0
626,14.0,17.0,1,yes,3,31,6,35,8342.0
626,14.0,17.0,1,yes,3,31,6,35,11294.0
626,14.0,17.0,1,yes,3,31,6,35,6094.0
626,14.0,17.0,1,yes,3,31,6,35,6602.0
626,14.0,17.0,1,yes,3,31,6,35,6739.0
626,14.0,17.0,1,yes,3,31,6,35,7054.0
626,14.0,17.0,1,yes,3,31,6,35,8329.0
626,14.0,17.0,1,yes,3,31,6,35,8330.0
626,14.0,17.0,1,yes,3,31,6,35,8336.0
626,14.0,17.0,1,yes,3,31,6,35,8337.0
626,14.0,17.0,1,yes,3,31,6,35,8344.0
626,14.0,17.0,1,yes,3,31,6,35,8345.0
626,14.0,17.0,1,yes,3,31,6,35,11293.0
626,14.0,17.0,1,yes,3,31,6,35,11452.0
626,14.0,17.0,1,yes,3,31,6,35,11504.0
627,14.0,17.0,1,yes,2,17,16,30,6371.0
627,14.0,17.0,1,yes,2,17,16,30,5911.0
627,14.0,17.0,1,yes,2,17,16,30,4027.0
627,14.0,17.0,1,yes,2,17,16,30,5463.0
627,14.0,17.0,1,yes,2,17,16,30,5539.0
627,14.0,17.0,1,yes,2,17,16,30,5540.0
627,14.0,17.0,1,yes,2,17,16,30,5542.0
627,14.0,17.0,1,yes,2,17,16,30,5623.0
627,14.0,17.0,1,yes,2,17,16,30,5626.0
627,14.0,17.0,1,yes,2,17,16,30,5630.0
627,14.0,17.0,1,yes,2,17,16,30,5633.0
627,14.0,17.0,1,yes,2,17,16,30,5637.0
627,14.0,17.0,1,yes,2,17,16,30,14393.0
627,14.0,17.0,1,yes,2,17,16,30,16103.0
627,14.0,17.0,1,yes,2,17,16,30,16116.0
627,14.0,17.0,1,yes,2,17,16,30,16316.0
627,14.0,17.0,1,yes,2,17,16,30,4026.0
627,14.0,17.0,1,yes,2,17,16,30,5271.0
627,14.0,17.0,1,yes,2,17,16,30,5272.0
627,14.0,17.0,1,yes,2,17,16,30,5462.0
627,14.0,17.0,1,yes,2,17,16,30,5538.0
